Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit,Functions,IF
8290,CA-2011-156244,08-12-2011,8/16/2011,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,South,Office Supplies,211.248,6,0.2,15.8436,,
2386,US-2014-117534,3/26/2014,3/27/2014,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,West,Technology,211.168,4,0.2,15.8376,,
8796,CA-2011-162992,12/19/2011,12/21/2011,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,West,Technology,211.168,4,0.2,15.8376,,
1847,US-2014-158512,1/13/2014,1/18/2014,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,East,Furniture,37.68,2,0,15.8256,,
5179,US-2012-120502,4/13/2012,4/19/2012,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,Furniture,37.68,2,0,15.8256,,
3981,CA-2011-114517,12/23/2011,12/27/2011,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,East,Office Supplies,56.52,3,0,15.8256,,
5578,CA-2013-136686,12/13/2013,12/17/2013,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,Office Supplies,56.52,3,0,15.8256,,
358,CA-2013-138520,04-09-2013,4/14/2013,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,East,Office Supplies,34.4,5,0,15.824,,
7395,CA-2014-147844,05-03-2014,05-07-2014,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,Office Supplies,34.4,5,0,15.824,,
2136,CA-2012-122210,11/30/2012,12-04-2012,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,94.92,4,0.4,15.82,,
4518,US-2013-128678,9/16/2013,9/21/2013,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,West,Office Supplies,48.664,7,0.2,15.8158,,
3415,CA-2013-100244,9/21/2013,9/25/2013,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,Office Supplies,48.64,2,0.2,15.808,,
4483,CA-2013-109365,11-04-2013,11-09-2013,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,West,Office Supplies,43.584,12,0.2,15.7992,,
617,CA-2014-117947,8/19/2014,8/24/2014,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,Furniture,40.48,2,0,15.7872,,
8732,CA-2012-111017,7/31/2012,08-06-2012,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Saint Louis,Missouri,Central,Office Supplies,52.59,3,0,15.777,,
710,CA-2011-112158,12-02-2011,12-04-2011,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,East,Office Supplies,46.72,8,0.2,15.768,,
3037,US-2012-123960,06-11-2012,6/16/2012,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,South,Office Supplies,56.3,2,0,15.764,,
4176,CA-2012-154340,11/29/2012,11/30/2012,First Class,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,West,Office Supplies,56.3,2,0,15.764,,
5558,CA-2012-125066,12/14/2012,12/18/2012,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,South,Office Supplies,56.3,2,0,15.764,,
6361,CA-2012-115693,12-10-2012,12/15/2012,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Los Angeles,California,West,Office Supplies,56.3,2,0,15.764,,
2848,CA-2014-157854,04-09-2014,4/16/2014,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,South,Furniture,56.28,6,0,15.7584,,
8012,US-2012-136427,6/20/2012,6/23/2012,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,West,Technology,125.944,7,0.2,15.743,,
5524,CA-2013-110982,06-06-2013,06-08-2013,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,West,Office Supplies,58.24,4,0,15.7248,,
9511,CA-2013-105263,08-07-2013,08-12-2013,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,East,Office Supplies,38.34,9,0,15.7194,,
5074,CA-2012-145485,11-05-2012,11-05-2012,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,West,Office Supplies,62.8,4,0,15.7,,
2356,CA-2012-111514,8/31/2012,09-02-2012,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,West,Technology,36.51,1,0,15.6993,,
7014,CA-2014-141201,12-10-2014,12-12-2014,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,West,Furniture,148.257,3,0.15,15.6978,,
23,CA-2013-137330,12-10-2013,12/14/2013,Standard Class,KB-16585,Ken Black,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,60.34,7,0,15.6884,,
4612,CA-2013-109407,1/24/2013,1/26/2013,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Gulfport,Mississippi,South,Office Supplies,31.36,4,0,15.68,,
4207,CA-2011-145387,10/31/2011,11-02-2011,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,Office Supplies,34.08,2,0,15.6768,,
4427,CA-2014-159464,5/19/2014,5/20/2014,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,Technology,55.98,2,0,15.6744,,
1162,CA-2011-126522,09-01-2011,09-05-2011,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,West,Office Supplies,53.94,3,0,15.6426,,
549,CA-2012-113173,11/15/2012,11/17/2012,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,Central,Office Supplies,250.272,9,0.2,15.642,,
4425,CA-2014-159464,5/19/2014,5/20/2014,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,South,Technology,34.75,5,0,15.6375,,
5812,US-2012-163279,3/22/2012,3/26/2012,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,West,Furniture,91.96,2,0,15.6332,,
6016,CA-2011-102652,04-06-2011,04-12-2011,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,West,Furniture,91.96,2,0,15.6332,,
9991,CA-2014-121258,2/27/2014,03-04-2014,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,Furniture,91.96,2,0,15.6332,,
6739,CA-2013-123358,04-11-2013,4/18/2013,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,West,Office Supplies,48.032,4,0.2,15.6104,,
8276,CA-2012-143882,6/26/2012,6/30/2012,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,East,Office Supplies,43.056,9,0.2,15.6078,,
7027,US-2014-101840,02-07-2014,2/13/2014,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,Office Supplies,46.24,4,0.2,15.606,,
2228,CA-2014-130771,7/30/2014,08-04-2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,Central,Technology,124.792,1,0.2,15.599,,
9415,CA-2012-127824,10/18/2012,10/22/2012,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,West,Technology,249.584,2,0.2,15.599,,
8911,CA-2014-102610,11-05-2014,11-09-2014,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,Technology,95.976,3,0.2,15.5961,,
1435,US-2013-153129,12/27/2013,12/31/2013,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,West,Office Supplies,33.9,5,0,15.594,,
7029,US-2013-157840,12/21/2013,12/24/2013,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,Central,Office Supplies,33.9,5,0,15.594,,
4826,CA-2013-140018,11/22/2013,11/27/2013,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Furniture,77.952,3,0.2,15.5904,,
7712,CA-2014-139353,10/29/2014,10/31/2014,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Furniture,77.952,3,0.2,15.5904,,
8005,CA-2011-143210,12-01-2011,12-03-2011,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,East,Furniture,45.84,3,0,15.5856,,
57,CA-2013-111682,6/18/2013,6/19/2013,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,East,Office Supplies,32.4,5,0,15.552,,
299,CA-2013-142545,10/29/2013,11-04-2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,East,Office Supplies,32.4,5,0,15.552,,
559,CA-2013-113243,06-11-2013,6/16/2013,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,West,Office Supplies,32.4,5,0,15.552,,
944,CA-2012-120880,5/29/2012,06-03-2012,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,West,Office Supplies,32.4,5,0,15.552,,
1016,CA-2012-133025,9/17/2012,9/19/2012,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Los Angeles,California,West,Office Supplies,32.4,5,0,15.552,,
1292,CA-2013-163384,11-11-2013,11/13/2013,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,Office Supplies,32.4,5,0,15.552,,
2469,CA-2014-128755,05-05-2014,05-09-2014,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,Office Supplies,32.4,5,0,15.552,,
2889,CA-2014-102099,12/19/2014,12/20/2014,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,West,Office Supplies,32.4,5,0,15.552,,
3038,US-2012-123960,06-11-2012,6/16/2012,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,Monroe,Louisiana,South,Office Supplies,32.4,5,0,15.552,,
3149,CA-2013-120558,06-08-2013,06-11-2013,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,East,Office Supplies,32.4,5,0,15.552,,
3706,CA-2012-104941,6/13/2012,6/19/2012,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,South,Office Supplies,32.4,5,0,15.552,,
4097,CA-2011-116904,9/23/2011,9/28/2011,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,32.4,5,0,15.552,,
4444,US-2013-111290,7/23/2013,7/27/2013,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,Central,Office Supplies,32.4,5,0,15.552,,
5649,CA-2014-142342,7/18/2014,7/20/2014,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,West,Office Supplies,32.4,5,0,15.552,,
5840,CA-2012-134992,9/22/2012,9/26/2012,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,South,Office Supplies,32.4,5,0,15.552,,
5846,CA-2012-126725,11/17/2012,11/21/2012,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,West,Office Supplies,32.4,5,0,15.552,,
6490,US-2014-148866,9/20/2014,9/25/2014,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,East,Office Supplies,32.4,5,0,15.552,,
6619,US-2014-167402,1/14/2014,1/19/2014,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Office Supplies,32.4,5,0,15.552,,
6881,CA-2012-137113,12-01-2012,12-05-2012,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,West,Office Supplies,32.4,5,0,15.552,,
7889,CA-2013-113117,8/17/2013,8/23/2013,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,West,Office Supplies,32.4,5,0,15.552,,
8306,CA-2013-128671,08-12-2013,8/17/2013,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,32.4,5,0,15.552,,
8341,CA-2011-161634,11/14/2011,11/20/2011,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,32.4,5,0,15.552,,
9098,US-2011-158365,04-12-2011,4/17/2011,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,Central,Office Supplies,32.4,5,0,15.552,,
9216,CA-2013-152646,11/22/2013,11/27/2013,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,West,Office Supplies,32.4,5,0,15.552,,
9246,CA-2011-113271,07-09-2011,7/14/2011,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,West,Office Supplies,32.4,5,0,15.552,,
9689,US-2014-135986,6/21/2014,6/28/2014,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,South,Office Supplies,32.4,5,0,15.552,,
4068,CA-2011-102673,11-01-2011,11-05-2011,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,47.808,12,0.2,15.5376,,
4970,CA-2012-122406,08-02-2012,08-05-2012,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Furniture,110.98,1,0,15.5372,,
3946,CA-2014-167871,11/19/2014,11/24/2014,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,South,Office Supplies,44.384,1,0.2,15.5344,,
1786,CA-2014-166317,9/23/2014,9/27/2014,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,33.04,8,0,15.5288,,
5794,CA-2014-140186,9/30/2014,10-03-2014,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,Furniture,51.75,1,0,15.525,,
6958,CA-2013-157588,7/15/2013,7/20/2013,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,South,Furniture,51.75,1,0,15.525,,
9185,CA-2014-156776,08-08-2014,08-12-2014,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,Furniture,51.75,1,0,15.525,,
30,US-2012-150630,9/17/2012,9/21/2012,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,124.2,3,0.2,15.525,,
1509,CA-2014-108294,12-11-2014,12-11-2014,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,Central,Office Supplies,34.5,3,0,15.525,,
6264,CA-2014-160724,05-06-2014,05-11-2014,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Columbus,Georgia,South,Office Supplies,34.5,3,0,15.525,,
9292,CA-2011-163650,9/23/2011,9/25/2011,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,East,Office Supplies,34.5,3,0,15.525,,
5349,CA-2012-149811,01-04-2012,01-10-2012,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,Central,Office Supplies,32.34,3,0,15.5232,,
4937,CA-2014-150931,01-07-2014,1/14/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,South,Office Supplies,33.74,7,0,15.5204,,
3653,CA-2014-109960,12-10-2014,12-12-2014,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,Office Supplies,33.72,4,0,15.5112,,
3756,CA-2013-116799,03-04-2013,03-07-2013,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,Office Supplies,42.784,7,0.2,15.5092,,
6651,US-2014-124779,09-09-2014,09-12-2014,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,Central,Office Supplies,45.92,5,0.2,15.498,,
2381,CA-2013-118052,05-07-2013,05-11-2013,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,East,Office Supplies,49.568,2,0.2,15.49,,
4299,CA-2014-129021,8/24/2014,8/27/2014,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,Office Supplies,49.568,2,0.2,15.49,,
9192,US-2012-130512,8/21/2012,8/25/2012,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,49.568,2,0.2,15.49,,
5972,CA-2011-141726,7/20/2011,7/22/2011,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,West,Furniture,43.02,3,0,15.4872,,
448,CA-2013-166674,04-02-2013,04-04-2013,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,Office Supplies,59.52,3,0,15.4752,,
2866,US-2014-103828,8/14/2014,8/14/2014,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,West,Office Supplies,59.52,3,0,15.4752,,
3164,CA-2011-153969,9/21/2011,9/25/2011,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,West,Office Supplies,59.52,3,0,15.4752,,
7394,CA-2014-147844,05-03-2014,05-07-2014,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,Office Supplies,59.52,3,0,15.4752,,
7638,CA-2014-104885,03-03-2014,03-09-2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,59.52,3,0,15.4752,,
7720,CA-2012-108588,01-05-2012,01-10-2012,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,59.52,3,0,15.4752,,
7830,CA-2012-137302,4/26/2012,05-01-2012,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,Office Supplies,59.52,3,0,15.4752,,
8497,CA-2011-169061,03-05-2011,03-08-2011,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,Office Supplies,59.52,3,0,15.4752,,
3432,CA-2014-148264,12-09-2014,12-10-2014,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,West,Furniture,128.9,2,0,15.468,,
7231,CA-2014-153843,3/14/2014,3/16/2014,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,30.88,2,0,15.44,,
6667,CA-2014-122175,5/13/2014,5/15/2014,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,Furniture,42.85,5,0,15.426,,
7465,CA-2013-103709,09-09-2013,9/16/2013,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,Office Supplies,34.24,8,0,15.408,,
9330,CA-2012-164497,11/28/2012,11/30/2012,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,West,Office Supplies,45.28,4,0,15.3952,,
7074,CA-2013-112256,7/24/2013,7/29/2013,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,Central,Office Supplies,175.92,5,0.2,15.393,,
5980,CA-2011-117765,09-07-2011,9/13/2011,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,32.06,2,0,15.3888,,
1691,CA-2014-129833,12-10-2014,12/16/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,Central,Office Supplies,33.45,5,0,15.387,,
9411,US-2014-110149,12-11-2014,12/14/2014,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,87.92,5,0.2,15.386,,
3476,CA-2013-144911,11/28/2013,12-01-2013,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,Central,Technology,34.95,5,0,15.378,,
3850,CA-2014-161053,9/23/2014,9/24/2014,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,South,Technology,34.95,5,0,15.378,,
5848,CA-2012-126725,11/17/2012,11/21/2012,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,West,Furniture,36.6,3,0,15.372,,
3532,CA-2013-155565,5/29/2013,5/29/2013,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,Office Supplies,54.9,5,0,15.372,,
6033,CA-2014-104010,4/24/2014,4/26/2014,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,East,Office Supplies,54.9,5,0,15.372,,
7113,CA-2013-109666,4/20/2013,4/27/2013,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,54.9,5,0,15.372,,
5245,CA-2013-156265,08-03-2013,08-05-2013,Second Class,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,West,Furniture,136.464,2,0.2,15.3522,,
2937,US-2013-169040,12-07-2013,12/13/2013,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,West,Office Supplies,47.208,7,0.2,15.3426,,
6320,CA-2014-161459,11/26/2014,11/30/2014,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,West,Office Supplies,34.08,6,0,15.336,,
9615,CA-2011-128524,11-11-2011,11/13/2011,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,West,Technology,102.13,7,0,15.3195,,
7286,CA-2014-151183,10/15/2014,10/20/2014,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,West,Technology,46.36,4,0,15.2988,,
2703,CA-2011-145317,3/18/2011,3/23/2011,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,South,Furniture,122.352,3,0.2,15.294,,
5701,CA-2013-125661,11/25/2013,11/27/2013,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,Office Supplies,40.752,3,0.2,15.282,,
2243,CA-2014-103380,11/22/2014,11/26/2014,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,Office Supplies,56.56,2,0,15.2712,,
6455,CA-2014-161102,08-01-2014,08-04-2014,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,West,Office Supplies,56.56,2,0,15.2712,,
6633,US-2013-146857,05-07-2013,05-09-2013,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,Central,Office Supplies,54.48,1,0,15.2544,,
2255,CA-2012-169201,9/28/2012,10-01-2012,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,West,Office Supplies,43.56,2,0,15.246,,
153,CA-2013-158834,3/14/2013,3/17/2013,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Technology,203.184,2,0.2,15.2388,,
9694,CA-2014-130148,9/25/2014,9/29/2014,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,Office Supplies,31.08,6,0,15.2292,,
9255,CA-2011-168368,02-12-2011,2/16/2011,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,Furniture,60.89,1,0,15.2225,,
3291,CA-2012-157770,12/13/2012,12/15/2012,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,West,Technology,36.24,1,0,15.2208,,
5406,US-2013-143280,2/22/2013,2/26/2013,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,Technology,36.24,1,0,15.2208,,
9987,CA-2013-125794,9/30/2013,10-04-2013,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Los Angeles,California,West,Technology,36.24,1,0,15.2208,,
934,CA-2013-140081,6/21/2013,6/25/2013,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,45.056,8,0.2,15.2064,,
4417,CA-2011-153983,11/29/2011,12-06-2011,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,West,Office Supplies,30.4,5,0,15.2,,
5352,CA-2013-123932,09-07-2013,9/13/2013,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,Office Supplies,41.92,4,0.2,15.196,,
9589,CA-2014-110940,7/24/2014,7/29/2014,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,Central,Office Supplies,121.536,4,0.2,15.192,,
2817,CA-2012-104626,09-01-2012,09-08-2012,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Furniture,60.74,1,0,15.185,,
7826,CA-2012-127327,02-03-2012,02-07-2012,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,East,Furniture,90.882,1,0.1,15.147,,
9830,US-2014-152842,7/17/2014,7/24/2014,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Charlotte,North Carolina,South,Furniture,242.352,3,0.2,15.147,,
3058,CA-2014-131492,10/20/2014,10/25/2014,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,West,Office Supplies,31.5,10,0,15.12,,
9985,CA-2012-100251,5/17/2012,5/23/2012,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Long Beach,New York,East,Office Supplies,31.5,10,0,15.12,,
1367,US-2014-155425,11-11-2014,11-12-2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,West,Technology,201.584,2,0.2,15.1188,,
2717,CA-2014-128475,8/27/2014,09-02-2014,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,Technology,71.98,2,0,15.1158,,
5401,CA-2014-132262,9/22/2014,9/24/2014,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,West,Technology,71.98,2,0,15.1158,,
6022,US-2013-156692,8/14/2013,8/14/2013,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,South,Technology,71.98,2,0,15.1158,,
3081,CA-2014-101182,09-05-2014,09-06-2014,First Class,KB-16405,Katrina Bavinger,Home Office,United States,Apple Valley,California,West,Technology,43.176,3,0.2,15.1116,,
8059,CA-2012-121188,8/28/2012,09-04-2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,West,Technology,43.176,3,0.2,15.1116,,
4596,CA-2013-129868,12/27/2013,01-01-2014,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,West,Office Supplies,53.97,3,0,15.1116,,
7577,CA-2011-134726,11-02-2011,11-07-2011,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,West,Technology,41.94,2,0,15.0984,,
8130,CA-2011-127866,7/20/2011,7/23/2011,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,West,Technology,41.94,2,0,15.0984,,
9826,US-2011-164406,8/15/2011,8/19/2011,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,West,Office Supplies,46.44,3,0.2,15.093,,
9358,CA-2013-168046,1/25/2013,1/28/2013,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,East,Office Supplies,43.12,5,0.2,15.092,,
1719,CA-2013-169943,5/20/2013,5/25/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,Furniture,35.92,4,0,15.0864,,
4195,CA-2012-154200,6/18/2012,6/22/2012,Standard Class,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,West,Office Supplies,51.98,2,0,15.0742,,
3331,CA-2011-165309,11-11-2011,11/15/2011,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,Central,Technology,241.176,3,0.2,15.0735,,
4789,CA-2012-104346,12-11-2012,12/16/2012,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Furniture,52.416,9,0.2,15.0696,,
2379,CA-2012-148628,12-06-2012,12-11-2012,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,West,Office Supplies,32.75,5,0,15.065,,
2505,CA-2011-143917,7/25/2011,7/27/2011,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,San Francisco,California,West,Office Supplies,53.72,4,0,15.0416,,
